text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
RT @RottenTomatoes: #SansaStark - #GameOfThrones Season 1 vs Season 8 https://t.co/UqW1ezHua0,05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 23:29:20,rt rottentomatoes sansastark gameofthrones season 1 v season 8 http co uqw1ezhua0
"We stan a queen 👑👑

#gameofthrones #SansaStark #GOT7 #got https://t.co/2qLom2gQi4",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 23:28:38,we stan queen gameofthrones sansastark got7 got http co 2qlom2gqi4
RT @lovelysophiet: · · ✹ Sansa Stark saying goodbye to Theon Greyjoy + Florence. https://t.co/4nnie39ZAq,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 23:22:59,rt lovelysophiet sansa stark saying goodbye to theon greyjoy florence http co 4nnie39zaq
RT @ayofandomthings: was hoping for some girl talk™ #BrienneOfTarth #SansaStark https://t.co/9czeIAgbMs,05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 23:21:24,rt ayofandomthings wa hoping for some girl talk brienneoftarth sansastark http co 9czeiagbms
"RT @carriesnotscary: sansa stark's ""jaime lannister stabbed my dad in the leg but he can live in my house no problem holy shit get that D g…",05/11/2019,SansaStark,Neg,-0.08787878787878789,0.6333333333333334,05/11/2019 23:16:41,rt carriesnotscary sansa stark jaime lannister stabbed my dad in the leg but he can live in my house no problem holy shit get that g
RT @qitnsansaturner: Tell @SophieT that Taylor Swift thinks Sansa Stark is the best option to get the iron throne. PASS IT ON https://t.co/…,05/11/2019,SansaStark,Pos,0.4,0.44999999999999996,05/11/2019 23:16:31,rt qitnsansaturner tell sophiet that taylor swift think sansa stark is the best option to get the iron throne pas it on http co
did.... sansa stark kill someone? is that how the fandom views it? because if so i’m supportive of it,05/11/2019,SansaStark,Pos,0.15,0.8,05/11/2019 23:16:06,did sansa stark kill someone is that how the fandom view it because if so m supportive of it
Sansa Stark https://t.co/7iXZyClCwb,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 23:15:28,sansa stark http co 7ixzyclcwb
RT @sansasfilme: TAYLOR SWIFT WANTS SANSA STARK ON THE IRON THRONE https://t.co/TTmAxOJAdD,05/11/2019,SansaStark,Neu,0.0,0.35,05/11/2019 23:14:19,rt sansasfilme taylor swift want sansa stark on the iron throne http co ttmaxojadd
"@SophieT #GameofThrones #SansaStark #TormundGiantsbane 

What if Sansa Stark and Tormund Giantsbane had a baby?

Sn… https://t.co/0Zg56JBfwN",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 23:13:50,sophiet gameofthrones sansastark tormundgiantsbane what if sansa stark and tormund giantsbane had baby sn http co 0zg56jbfwn
"RT @finneycanhelp: Season one of GoT #HISHE
#funny yet ow! Grim. Also, I love Sansa Stark. :) 
#GameOfThrones
https://t.co/Xko2VGK2pQ
How G…",05/11/2019,SansaStark,Pos,0.0225,0.8400000000000001,05/11/2019 23:12:02,rt finneycanhelp season one of got hishe funny yet ow grim also love sansa stark gameofthrones http co xko2vgk2pq how
"RT @kelsiejade_x: a guy told me i look like sansa stark and while 1) that is a lie 2) he was very drunk and 3) it's just bc i'm ginger

i a…",05/11/2019,SansaStark,Neg,-0.42500000000000004,0.8,05/11/2019 23:11:14,rt kelsiejade_x guy told me look like sansa stark and while 1 that is lie 2 he wa very drunk and 3 it just bc m ginger a
RT @sansasfilme: TAYLOR SWIFT WANTS SANSA STARK ON THE IRON THRONE https://t.co/TTmAxOJAdD,05/11/2019,SansaStark,Neu,0.0,0.35,05/11/2019 23:10:45,rt sansasfilme taylor swift want sansa stark on the iron throne http co ttmaxojadd
"Season one of GoT #HISHE
#funny yet ow! Grim. Also, I love Sansa Stark. :) 
#GameOfThrones
https://t.co/Xko2VGK2pQ… https://t.co/GMus03dFTI",05/11/2019,SansaStark,Pos,0.0225,0.8400000000000001,05/11/2019 23:10:03,season one of got hishe funny yet ow grim also love sansa stark gameofthrones http co xko2vgk2pq http co gmus03dfti
"RT @winterfeIIbucky: goodnight, stan sansa stark. https://t.co/p43jCvCGRA",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 23:06:41,rt winterfeiibucky goodnight stan sansa stark http co p43jcvcgra
"Lady of Winterfell: minha Stark favorita 🐺  + em https://t.co/mIRhkA1YOs ⚔️ #GotSeason8
#gameofthrones #GOT #got8… https://t.co/Ro4mgpU2Hk",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 23:06:04,lady of winterfell minha stark favorita em http co mirhka1yos gotseason8 gameofthrones got got8 http co ro4mgpu2hk
"goodnight, stan sansa stark. https://t.co/p43jCvCGRA",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 23:05:56,goodnight stan sansa stark http co p43jcvcgra
RT @Ahmad_Auta: I beheaded Sansa Stark and I'm proud of it. https://t.co/e0Fu7Q6q2v,05/11/2019,SansaStark,Pos,0.30000000000000004,0.8,05/11/2019 23:05:26,rt ahmad_auta beheaded sansa stark and m proud of it http co e0fu7q6q2v
"This is pretty fun for all my #GOT fans.

#JonSnow
#SamwellTarly 
#SerJorah
#SerDavos
#BrienneOfTarth… https://t.co/vPK9sVGCZl",05/11/2019,SansaStark,Pos,0.275,0.6,05/11/2019 23:03:28,this is pretty fun for all my got fan jonsnow samwelltarly serjorah serdavos brienneoftarth http co vpk9svgczl
"a guy told me i look like sansa stark and while 1) that is a lie 2) he was very drunk and 3) it's just bc i'm ginger

i am v grateful",05/11/2019,SansaStark,Neg,-0.42500000000000004,0.8,05/11/2019 23:02:29,a guy told me look like sansa stark and while 1 that is lie 2 he wa very drunk and 3 it just bc m ginger am grateful
tweeted that on my other acc that if you hate sansa stark you are obligated to fight me,05/11/2019,SansaStark,Neg,-0.375,0.625,05/11/2019 23:01:48,tweeted that on my other acc that if you hate sansa stark you are obligated to fight me
"RT @sophieturnyr: characters you are not allowed to hate:

1. sansa stark

2. the queen in the north

3. lady sansa 

4. arya stark's siste…",05/11/2019,SansaStark,Neg,-0.39999999999999997,0.7000000000000001,05/11/2019 23:00:25,rt sophieturnyr character you are not allowed to hate 1 sansa stark 2 the queen in the north 3 lady sansa 4 arya stark siste
"""I'm going to just go with, look who it's placed in front of,"" Sophie Turner said on The Tonight Show of the infamo… https://t.co/MGSir2KOAk",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 23:00:00,m going to just go with look who it placed in front of sophie turner said on the tonight show of the infamo http co mgsir2koak
I got Sansa Stark! https://t.co/GX23mRvxS9,05/11/2019,SansaStark,Neg,-0.25,0.6,05/11/2019 22:58:33,i got sansa stark http co gx23mrvxs9
I beheaded Sansa Stark and I'm proud of it. https://t.co/e0Fu7Q6q2v,05/11/2019,SansaStark,Pos,0.30000000000000004,0.8,05/11/2019 22:58:20,i beheaded sansa stark and m proud of it http co e0fu7q6q2v
"sansa stark is bi
that's the tweet",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:58:05,sansa stark is bi that the tweet
RT @ayofandomthings: was hoping for some girl talk™ #BrienneOfTarth #SansaStark https://t.co/9czeIAgbMs,05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 22:56:35,rt ayofandomthings wa hoping for some girl talk brienneoftarth sansastark http co 9czeiagbms
I’m at Chevys and this server looks just like Sansa Stark and I look and had to do a double take because she’s serv… https://t.co/r9KsAr9THs,05/11/2019,SansaStark,Neg,-0.1,0.3,05/11/2019 22:56:30,i at chevys and this server look just like sansa stark and look and had to do double take because she serv http co r9ksar9ths
RT @lovelysophiet: · · ✹ Sansa Stark saying goodbye to Theon Greyjoy + Florence. https://t.co/4nnie39ZAq,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:55:09,rt lovelysophiet sansa stark saying goodbye to theon greyjoy florence http co 4nnie39zaq
RT @sansascstark: sansa stark appearing in court to beg mercy for her father who's been labeled a traitor and while her family was openly a…,05/11/2019,SansaStark,Neg,-0.1,0.55,05/11/2019 22:54:14,rt sansascstark sansa stark appearing in court to beg mercy for her father who been labeled traitor and while her family wa openly
RT @sansascstark: sansa stark + dragonflies https://t.co/x5H7gQakZh,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:53:46,rt sansascstark sansa stark dragonfly http co x5h7gqakzh
RT @Arya_No1: Sansa’s goal is the long game. The North. The Stark legacy. If she has to break a promise in the present to ensure the Northe…,05/11/2019,SansaStark,Neg,-0.1625,0.35,05/11/2019 22:53:35,rt arya_no1 sansa goal is the long game the north the stark legacy if she ha to break promise in the present to ensure the northe
@GabbyCavanagh Will Sansa Stark be there?,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:45:52,gabbycavanagh will sansa stark be there
Which queen did it better? #SansaStark or #MotherofDragons #GameofThrones  #GSWvsHOU #StephCurry #Klaytheism… https://t.co/MXoQUnbdZG,05/11/2019,SansaStark,Pos,0.5,0.5,05/11/2019 22:44:43,which queen did it better sansastark or motherofdragons gameofthrones gswvshou stephcurry klaytheism http co mxoqunbdzg
RT @Arya_No1: Sansa’s goal is the long game. The North. The Stark legacy. If she has to break a promise in the present to ensure the Northe…,05/11/2019,SansaStark,Neg,-0.1625,0.35,05/11/2019 22:44:38,rt arya_no1 sansa goal is the long game the north the stark legacy if she ha to break promise in the present to ensure the northe
RT @sansasfilme: TAYLOR SWIFT WANTS SANSA STARK ON THE IRON THRONE https://t.co/TTmAxOJAdD,05/11/2019,SansaStark,Neu,0.0,0.35,05/11/2019 22:43:48,rt sansasfilme taylor swift want sansa stark on the iron throne http co ttmaxojadd
Sansa Stark......Lady of Winterfell and Queen in the North....at least in my opinion #gameofthrones #season4… https://t.co/BDbzOjMPwJ,05/11/2019,SansaStark,Neg,-0.3,0.4,05/11/2019 22:29:19,sansa stark lady of winterfell and queen in the north at least in my opinion gameofthrones season4 http co bdbzojmpwj
"florence welch dedicating her song to arya stark, taylor swift full on writing songs abt sansa stark my girls are rly winning",05/11/2019,SansaStark,Pos,0.11249999999999999,0.625,05/11/2019 22:28:10,florence welch dedicating her song to arya stark taylor swift full on writing song abt sansa stark my girl are rly winning
"RT @TheEllenShow: I knew @SophieT and @JoeJonas would end up together. If you watch #GameofThrones, there were a lot of signs. #SansaStark…",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 22:27:19,rt theellenshow knew sophiet and joejonas would end up together if you watch gameofthrones there were lot of sign sansastark
"Top 10 heroes of the canon #ASOIAF legendarium: 

1. Roose Bolton
2. Lyanna Stark
3. Sansa Stark
4. Ramsey Bolton
5… https://t.co/uOqEbVu3pu",05/11/2019,SansaStark,Pos,0.033333333333333326,0.5666666666666668,05/11/2019 22:26:56,top 10 hero of the canon asoiaf legendarium 1 roose bolton 2 lyanna stark 3 sansa stark 4 ramsey bolton 5 http co uoqebvu3pu
"RT @Beforeyoulogoff: Check out our unplanned tangent about @GameOfThrones
#GameofThrones #Missandei #Greyworm #Varys #BrienneOfTarth #TheHo…",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 22:26:13,rt beforeyoulogoff check out our unplanned tangent about gameofthrones gameofthrones missandei greyworm varys brienneoftarth theho
RT @sansascstark: if you clearly don't understand that family and their safety is what's driving sansa stark at this point then you clearly…,05/11/2019,SansaStark,Neg,-0.049999999999999996,0.49166666666666664,05/11/2019 22:26:12,rt sansascstark if you clearly don understand that family and their safety is what driving sansa stark at this point then you clearly
@Obscene13Twitch @luaanajane @theequeenpanda @Rooney1094 @EmitzuGaming @Thegingersnap89 @EuronymooseLive @ImMahti… https://t.co/8UyEsQ3vLL,05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 22:25:07,obscene13twitch luaanajane theequeenpanda rooney1094 emitzugaming thegingersnap89 euronymooselive immahti http co 8uyesq3vll
Taylor swift stans arya and Sansa.. Stark stans won,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:24:52,taylor swift stans arya and sansa stark stans won
Sophie Turner admits 'bawling' as she speaks out on Sansa Stark scene #GameofThrones https://t.co/tiAcb1l33L https://t.co/NGVnfOykmH,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:16:00,sophie turner admits bawling a she speaks out on sansa stark scene gameofthrones http co tiacb1l33l http co ngvnfoykmh
"RT @bestofmaisie: ⋮ SPOILER ALERT ⋮  

kit harington as jon snow, sophie turner as sansa stark, maisie williams as arya stark and isaac ham…",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:15:59,rt bestofmaisie spoiler alert kit harington a jon snow sophie turner a sansa stark maisie williams a arya stark and isaac ham
RT @sansascstark: sansa stark appearing in court to beg mercy for her father who's been labeled a traitor and while her family was openly a…,05/11/2019,SansaStark,Neg,-0.1,0.55,05/11/2019 22:13:35,rt sansascstark sansa stark appearing in court to beg mercy for her father who been labeled traitor and while her family wa openly
Sansa Stark is a fucking smoke show,05/11/2019,SansaStark,Neg,-0.4,0.7,05/11/2019 22:11:05,sansa stark is fucking smoke show
"RT @Beforeyoulogoff: Check out our unplanned tangent about @GameOfThrones
#GameofThrones #Missandei #Greyworm #Varys #BrienneOfTarth #TheHo…",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 22:09:22,rt beforeyoulogoff check out our unplanned tangent about gameofthrones gameofthrones missandei greyworm varys brienneoftarth theho
"RT @Beforeyoulogoff: Check out our unplanned tangent about @GameOfThrones
#GameofThrones #Missandei #Greyworm #Varys #BrienneOfTarth #TheHo…",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 22:09:03,rt beforeyoulogoff check out our unplanned tangent about gameofthrones gameofthrones missandei greyworm varys brienneoftarth theho
"Check out our unplanned tangent about @GameOfThrones
#GameofThrones #Missandei #Greyworm #Varys #BrienneOfTarth… https://t.co/CGCvotImmv",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 22:08:40,check out our unplanned tangent about gameofthrones gameofthrones missandei greyworm varys brienneoftarth http co cgcvotimmv
RT @sansascstark: sansa stark + dragonflies https://t.co/x5H7gQakZh,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 22:05:29,rt sansascstark sansa stark dragonfly http co x5h7gqakzh
RT @sansasfilme: TAYLOR SWIFT WANTS SANSA STARK ON THE IRON THRONE https://t.co/TTmAxOJAdD,05/11/2019,SansaStark,Neu,0.0,0.35,05/11/2019 22:01:48,rt sansasfilme taylor swift want sansa stark on the iron throne http co ttmaxojadd
I burned Sansa Stark and it was amazing https://t.co/2VAebslFpl,05/11/2019,SansaStark,Pos,0.20000000000000004,0.75,05/11/2019 22:00:50,i burned sansa stark and it wa amazing http co 2vaebslfpl
"RT @TheNorthStar_: ♙𝔗𝔥𝔢𝔯𝔢 𝔞𝔯𝔢 𝔱𝔦𝔪𝔢𝔰 𝔴𝔥𝔢𝔫 𝔞 𝔴𝔢𝔩𝔩 𝔭𝔩𝔞𝔠𝔢𝔡 𝖕𝖆𝖜𝖓 𝔦𝔰 𝔪𝔬𝔯𝔢 𝔭𝔬𝔴𝔢𝔯𝔣𝔲𝔩 𝔱𝔥𝔞𝔫 𝔞 𝖐𝖎𝖓𝖌♙

♤ Sansa Stark 
♤ Lady Of Winterfell 
♤ GoT/Asoia…",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:59:38,rt thenorthstar_ 𝔗𝔥𝔢𝔯𝔢 𝔞𝔯𝔢 𝔱𝔦𝔪𝔢𝔰 𝔴𝔥𝔢𝔫 𝔞 𝔴𝔢𝔩𝔩 𝔭𝔩𝔞𝔠𝔢𝔡 𝖕𝖆𝖜𝖓 𝔦𝔰 𝔪𝔬𝔯𝔢 𝔭𝔬𝔴𝔢𝔯𝔣𝔲𝔩 𝔱𝔥𝔞𝔫 𝔞 𝖐𝖎𝖓𝖌 sansa stark lady of winterfell got asoia
I got Sansa Stark! https://t.co/9NWCnyOBWD,05/11/2019,SansaStark,Neg,-0.25,0.6,05/11/2019 21:54:01,i got sansa stark http co 9nwcnyobwd
@FinnLeibecki i knew he got married and i’ve seen numerous photos of the wedding and not ONCE made the connection t… https://t.co/btbacwt7xb,05/11/2019,SansaStark,Pos,0.125,0.375,05/11/2019 21:53:03,finnleibecki knew he got married and ve seen numerous photo of the wedding and not once made the connection http co btbacwt7xb
"I slapped Sansa Stark and it was fucking crazy

Yeppp that’s about right! https://t.co/mW9BcwxGBC",05/11/2019,SansaStark,Neg,-0.14761904761904765,0.6785714285714285,05/11/2019 21:47:52,i slapped sansa stark and it wa fucking crazy yeppp that about right http co mw9bcwxgbc
"Bitches can bring tha drama. 

                  - Sansa Stark prolly",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:46:08,bitch can bring tha drama sansa stark prolly
RT @odairannies: sansa stark may not have dragons but she's still roasting https://t.co/zmEIVE2sSA,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:45:10,rt odairannies sansa stark may not have dragon but she still roasting http co zmeive2ssa
"As I’m re-reading the first #gameofthrones book, I’m reminded that Sansa Stark was a two faced, disloyal bitch from jump",05/11/2019,SansaStark,Pos,0.024999999999999994,0.4666666666666667,05/11/2019 21:45:05,a m re reading the first gameofthrones book m reminded that sansa stark wa two faced disloyal bitch from jump
"All of this sets up the final episode, where Dany accuses Bran Stark, Samwell Tarly, and Sansa Stark of treason, fo… https://t.co/yDm37RNPYC",05/11/2019,SansaStark,Neg,-0.13333333333333333,0.7333333333333334,05/11/2019 21:44:37,all of this set up the final episode where dany accuses bran stark samwell tarly and sansa stark of treason fo http co ydm37rnpyc
"me seeing jon snow: i like men
me seeing daenerys targaryen: i like women
me seeing robb stark: i like men
me seein… https://t.co/AHXZacFA9F",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:40:37,me seeing jon snow like men me seeing daenerys targaryen like woman me seeing robb stark like men me seein http co ahxzacfa9f
Match 2 of 2: #SamTarly #SamwellTarly vs #Sansa #SansaStark,05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 21:40:14,match 2 of 2 samtarly samwelltarly v sansa sansastark
Remember that my girl #SansaStark is THAT BITCH because she learned from the best 🤷 you think she didn't learn how… https://t.co/btMTJ0IDy8,05/11/2019,SansaStark,Pos,1.0,0.3,05/11/2019 21:39:38,remember that my girl sansastark is that bitch because she learned from the best you think she didn learn how http co btmtj0idy8
if you hate sansa stark you are obligated to fight me,05/11/2019,SansaStark,Neg,-0.5,0.75,05/11/2019 21:38:41,if you hate sansa stark you are obligated to fight me
"RT @wingsofstark: ‍      ‍      ‍    * THE QUEEN IN THE NORTH !

┆an independent, literate and descriptive portrayal of sansa stark, show-b…",05/11/2019,SansaStark,Neg,-0.1,0.3625,05/11/2019 21:38:24,rt wingsofstark the queen in the north an independent literate and descriptive portrayal of sansa stark show
#gameofthrones Silver Circle Necklace - Adjustable Silver Necklace - #Sansa #Stark #Necklace - #Got Necklac… https://t.co/hzyohuaG0O,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:36:08,gameofthrones silver circle necklace adjustable silver necklace sansa stark necklace got necklac http co hzyohuag0o
@kfcwingerbbq @askmenfess Sansa stark 👍,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:35:50,kfcwingerbbq askmenfess sansa stark
"RT @TheNorthStar_: ♙𝔗𝔥𝔢𝔯𝔢 𝔞𝔯𝔢 𝔱𝔦𝔪𝔢𝔰 𝔴𝔥𝔢𝔫 𝔞 𝔴𝔢𝔩𝔩 𝔭𝔩𝔞𝔠𝔢𝔡 𝖕𝖆𝖜𝖓 𝔦𝔰 𝔪𝔬𝔯𝔢 𝔭𝔬𝔴𝔢𝔯𝔣𝔲𝔩 𝔱𝔥𝔞𝔫 𝔞 𝖐𝖎𝖓𝖌♙

♤ Sansa Stark 
♤ Lady Of Winterfell 
♤ GoT/Asoia…",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:30:27,rt thenorthstar_ 𝔗𝔥𝔢𝔯𝔢 𝔞𝔯𝔢 𝔱𝔦𝔪𝔢𝔰 𝔴𝔥𝔢𝔫 𝔞 𝔴𝔢𝔩𝔩 𝔭𝔩𝔞𝔠𝔢𝔡 𝖕𝖆𝖜𝖓 𝔦𝔰 𝔪𝔬𝔯𝔢 𝔭𝔬𝔴𝔢𝔯𝔣𝔲𝔩 𝔱𝔥𝔞𝔫 𝔞 𝖐𝖎𝖓𝖌 sansa stark lady of winterfell got asoia
Sansa stark https://t.co/kyUFthJYeQ,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:29:06,sansa stark http co kyufthjyeq
RT @sansascstark: sansa stark + dragonflies https://t.co/x5H7gQakZh,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:28:02,rt sansascstark sansa stark dragonfly http co x5h7gqakzh
"what is sansa stark's hogwarts house ?
rt to prove a point",05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 21:26:08,what is sansa stark hogwarts house rt to prove point
Boredom at its finest #GameOfThornes #WomenStrong #SansaStark #Sansaforqueen @SophieT https://t.co/PaU0QCYAOo,05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 21:24:45,boredom at it finest gameofthornes womenstrong sansastark sansaforqueen sophiet http co pau0qcyaoo
some of y’all make me wanna turn into a Sansa Stark defense acc with how rude y’all are to her https://t.co/TBxA7WVA7X,05/11/2019,SansaStark,Neg,-0.25,0.6,05/11/2019 21:22:55,some of all make me wanna turn into sansa stark defense acc with how rude all are to her http co tbxa7wva7x
This Snapchat filter is wild. Got me lookin like great value Sansa Stark https://t.co/3zslKohLHd,05/11/2019,SansaStark,Pos,0.2333333333333333,0.5833333333333334,05/11/2019 21:16:34,this snapchat filter is wild got me lookin like great value sansa stark http co 3zslkohlhd
"goodnight, I love Sansa Stark of Winterfell and I hope she’s doing well 😌",05/11/2019,SansaStark,Pos,0.15,0.6,05/11/2019 21:13:36,goodnight love sansa stark of winterfell and hope she doing well
"Me, screaming at the absolute top of my lungs: SANSA STARK, DAENERYS TARGARYEN, YARA GREYJOY",05/11/2019,SansaStark,Pos,0.16666666666666666,0.6666666666666666,05/11/2019 21:10:00,me screaming at the absolute top of my lung sansa stark daenerys targaryen yara greyjoy
"Jordan keeps calling me his little bird, am I Sansa Stark????",05/11/2019,SansaStark,Neg,-0.19375,0.55,05/11/2019 21:03:18,jordan keep calling me his little bird am sansa stark
"Man, I try to have self control in debates &amp; not let my temper get the best of me (I am often unsuccessful in this… https://t.co/QeSnc86Xsh",05/11/2019,SansaStark,Pos,1.0,0.3,05/11/2019 21:02:24,man try to have self control in debate amp not let my temper get the best of me am often unsuccessful in this http co qesnc86xsh
Sophie Turner got married at 23 y/o she really is Sansa Stark irl,05/11/2019,SansaStark,Pos,0.08333333333333333,0.35000000000000003,05/11/2019 21:00:54,sophie turner got married at 23 o she really is sansa stark irl
RT @itsTrueDany: EMILIA CLARKE SAYING SANSA STARK IS HER FAVORITE CHARACTER.  We Love A powerful supportive woman💘 https://t.co/tGbRoa7Spf,05/11/2019,SansaStark,Pos,0.32,0.8400000000000001,05/11/2019 20:58:30,rt itstruedany emilia clarke saying sansa stark is her favorite character we love powerful supportive woman http co tgbroa7spf
@ItsSpoilerTime Sansa stark.,05/11/2019,SansaStark,Neg,-0.2,0.6,05/11/2019 20:56:57,itsspoilertime sansa stark
RT @ayofandomthings: was hoping for some girl talk™ #BrienneOfTarth #SansaStark https://t.co/9czeIAgbMs,05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 20:55:26,rt ayofandomthings wa hoping for some girl talk brienneoftarth sansastark http co 9czeiagbms
"Its finally coming to theaters. #DarkPhoenix  will be one if the best character spin offer's for the #Xmen. 
Can't… https://t.co/qF4Cijq48j",05/11/2019,SansaStark,Pos,0.5,0.65,05/11/2019 20:52:48,it finally coming to theater darkphoenix will be one if the best character spin offer for the xmen can http co qf4cijq48j
"Who will survive in the end?
#GameofThrones #aegontargaryen #SansaStark #AryaStark #DaenerysTargaryen… https://t.co/w2YL7aJ6Ao",05/11/2019,SansaStark,Neu,0.0,0.0,05/11/2019 20:50:02,who will survive in the end gameofthrones aegontargaryen sansastark aryastark daenerystargaryen http co w2yl7aj6ao
I’ve selected Sansa Stark to sit on the Iron Throne! https://t.co/Vdfl2aEZKV #GameofThrones,05/11/2019,SansaStark,Neg,-0.25,0.6,05/11/2019 20:49:32,i ve selected sansa stark to sit on the iron throne http co vdfl2aezkv gameofthrones
why tf am i JUST NOW realizing that joe jonas married sophie turner aka the woman who plays sansa stark,05/11/2019,SansaStark,Pos,0.024999999999999994,0.425,05/11/2019 20:41:08,why tf am just now realizing that joe jonas married sophie turner aka the woman who play sansa stark
