text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @Xbox: Dracarys.

RT for a chance to win a Targaryen Xbox One S All-Digital Edition console. Head to Facebook for a shot at the Night Ki…",05/12/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.8,0.4,05/12/2019 23:59:29,rt xbox dracarys rt for chance to win targaryen xbox one all digital edition console head to facebook for shot at the night ki
"RT @chuuzus: Missandei in Heaven like: ""I know I said Dracarys but this isn’t what i meant..”

#GameofThrones https://t.co/QBj8tdU1GD",05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/13/2019 23:59:58,rt chuuzus missandei in heaven like know said dracarys but this isn what meant gameofthrones http co qbj8tdu1gd
"RT @chuuzus: Missandei in Heaven like: ""I know I said Dracarys but this isn’t what i meant..”

#GameofThrones https://t.co/QBj8tdU1GD",05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/13/2019 23:59:58,rt chuuzus missandei in heaven like know said dracarys but this isn what meant gameofthrones http co qbj8tdu1gd
"RT @jvt215: Missandei in Heaven like: ""I know I said Dracarys but...""

#GameofThrones https://t.co/ibH29fkAtq",05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/13/2019 23:59:57,rt jvt215 missandei in heaven like know said dracarys but gameofthrones http co ibh29fkatq
RT @jonskingdom: Jon Snow and Daenerys Targaryen deserved so much better. they were great and iconic characters for 7 Seasons and both got…,05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.6,0.5833333333333334,05/13/2019 23:59:57,rt jonskingdom jon snow and daenerys targaryen deserved so much better they were great and iconic character for 7 season and both got
RT @Daenerys: Dracarys! 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥…,05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/13/2019 23:59:57,rt daenerys dracarys
"RT @Xbox: Dracarys.

RT for a chance to win a Targaryen Xbox One S All-Digital Edition console. Head to Facebook for a shot at the Night Ki…",05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.8,0.4,05/13/2019 23:59:55,rt xbox dracarys rt for chance to win targaryen xbox one all digital edition console head to facebook for shot at the night ki
RT @Angelo_vo: Drogon after Khaleesi said Dracarys for the 475th time https://t.co/STAbiBP533,05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/13/2019 23:59:54,rt angelo_vo drogon after khaleesi said dracarys for the 475th time http co stabibp533
"RT @JEEEEEEEEEEFFFF: Drogon when Dany says ""Dracarys"" for the 475th time.
#GameofThrones https://t.co/UYCe6Mwhhi",05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/13/2019 23:59:54,rt jeeeeeeeeeeffff drogon when dany say dracarys for the 475th time gameofthrones http co uyce6mwhhi
"There were 560 American families who named their baby daughters khaleesi 
In total 3500 babies have been named khal… https://t.co/dsqLgQzTyp",05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.375,05/13/2019 23:59:54,there were 560 american family who named their baby daughter khaleesi in total 3500 baby have been named khal http co dsqlgqztyp
"RT @ManilaConyos: At this point, we need Dracarys.",05/13/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/13/2019 23:59:52,rt manilaconyos at this point we need dracarys
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/14/2019 23:59:59,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
"RT @GeeHayes: #GameOfThrones Thread on Daenerys Targaryen so I can get it out of my system.
Can people please stop pretending that Dany’s d…",05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/14/2019 23:59:56,rt geehayes gameofthrones thread on daenerys targaryen so can get it out of my system can people please stop pretending that dany d
Who does it better? Donald Trump or Daenerys Targaryen? They both got the same initials. #got #gameofthrones #dt,05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.25,0.3125,05/14/2019 23:59:51,who doe it better donald trump or daenerys targaryen they both got the same initial got gameofthrones dt
RT @missnemmanuel: “Dracarys”,05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/14/2019 23:59:41,rt missnemmanuel dracarys
"RT @chuuzus: Missandei in Heaven like: ""I know I said Dracarys but this isn’t what i meant..”

#GameofThrones https://t.co/QBj8tdU1GD",05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/14/2019 23:59:36,rt chuuzus missandei in heaven like know said dracarys but this isn what meant gameofthrones http co qbj8tdu1gd
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/14/2019 23:59:36,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
"RT @bryankirbyy98: Missandei in Heaven like: ""I know I said Dracarys but HOLY FUCK”

#GameofThrones https://t.co/nJqcOmWV6J",05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.4,0.6,05/14/2019 23:59:35,rt bryankirbyy98 missandei in heaven like know said dracarys but holy fuck gameofthrones http co njqcomwv6j
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/14/2019 23:59:34,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/14/2019 23:59:33,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
RT @whatthefaa: i think daenerys targaryen’s arc did not go the route most thought it would &amp; that already defied bland character developme…,05/14/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.16666666666666669,0.6666666666666667,05/14/2019 23:59:30,rt whatthefaa think daenerys targaryen arc did not go the route most thought it would amp that already defied bland character developme
"RT @stassi: Dracarys bitches. It’s offish!!! I’m going on a Straight Up With Stassi LIVE Podcast Tour. Coming to Boston, Philadelphia, Wash…",05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.16818181818181818,0.45,05/15/2019 23:59:56,rt stassi dracarys bitch it offish m going on straight up with stassi live podcast tour coming to boston philadelphia wash
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/15/2019 23:59:53,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
@SazeracLA @the_HogDragger @MJ_Nether @maybejackfouts @thegamingwardlp @jimmybuffett420 @WhoWhatWhyCast… https://t.co/qtOs1yiZJ8,05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/15/2019 23:59:46,sazeracla the_hogdragger mj_nether maybejackfouts thegamingwardlp jimmybuffett420 whowhatwhycast http co qtos1yizj8
"RT @RyanCovay: What about all the people who named their daughter Khaleesi or Danaerys?? 
""Yes sweetie, you're named after a crazy person w…",05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.6,0.9,05/15/2019 23:59:46,rt ryancovay what about all the people who named their daughter khaleesi or danaerys yes sweetie you re named after crazy person
"Daenerys Targaryen for president 2020. 

Her blowing up kings landing is pretty equivalent to trumps America so let’s do this",05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.25,1.0,05/15/2019 23:59:43,daenerys targaryen for president 2020 her blowing up king landing is pretty equivalent to trump america so let do this
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/15/2019 23:59:42,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
DRACARYS https://t.co/djrFDaC4eT,05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/15/2019 23:59:29,dracarys http co djrfdac4et
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/15/2019 23:59:27,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
"A moment of silence to all the dumbasses out there that named their daughter #Daenerys or #Khaleesi

#ThanksMom 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️
😂😂😂",05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/15/2019 23:59:26,a moment of silence to all the dumbass out there that named their daughter daenerys or khaleesi thanksmom
RT @stab_jack: Naming my daughter Khaleesi Captain Marvel Rosa Parks Clinton,05/15/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/15/2019 23:59:22,rt stab_jack naming my daughter khaleesi captain marvel rosa park clinton
DRACARYS https://t.co/L5mcVsMmZV https://t.co/Fk2CDZrg5l,05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/16/2019 23:59:54,dracarys http co l5mcvsmmzv http co fk2cdzrg5l
"Some parents are rethinking naming their daughters ""Khaleesi"" after this week's #GameOfThrones episode.… https://t.co/ygpfTJibFS",05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/16/2019 23:59:41,some parent are rethinking naming their daughter khaleesi after this week gameofthrones episode http co ygpftjibfs
RT @wildtargaryen: “Daenerys Targaryen is one of the most powerful and dynamic female roles ever written and performed for TV.” 🍵,05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.2,0.45833333333333337,05/16/2019 23:59:38,rt wildtargaryen daenerys targaryen is one of the most powerful and dynamic female role ever written and performed for tv
"Dracarys to...
Alabama 
Georgia
The White House
Old white conservative men
Women who think feminism is bad https://t.co/Id43RRZwar",05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.14999999999999997,0.21666666666666667,05/16/2019 23:58:48,dracarys to alabama georgia the white house old white conservative men woman who think feminism is bad http co id43rrzwar
asher forrester and daenerys targaryen: a song of iron and fire. https://t.co/Ocl1lO9YdX,05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/16/2019 23:58:37,asher forrester and daenerys targaryen song of iron and fire http co ocl1lo9ydx
RT @sreekyshooter: Lmao @ the people who named their kids Daenerys or Khaleesi. What a bunch of absolute fools. If only they were as wise a…,05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.95,05/16/2019 23:58:21,rt sreekyshooter lmao the people who named their kid daenerys or khaleesi what bunch of absolute fool if only they were a wise
"RT @_NikaEnot: ""There is no love for me... only fear.""

Daenerys cosplay and armor design by me 🖤 Dracarys to everyone! 

#GameofThrones
#D…",05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.125,0.8,05/16/2019 23:58:12,rt _nikaenot there is no love for me only fear daenerys cosplay and armor design by me dracarys to everyone gameofthrones
"Dracarys. 

I’m just going to add the following: Georgia, Ohio, Kentucky, Mississippi, Missouri and all the other p… https://t.co/PjnWxDClsG",05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.0625,0.2375,05/16/2019 23:58:09,dracarys m just going to add the following georgia ohio kentucky mississippi missouri and all the other http co pjnwxdclsg
RT @bgg2wl: Dracarys https://t.co/xyIf4tb7mn,05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/16/2019 23:57:49,rt bgg2wl dracarys http co xyif4tb7mn
RT @princessbetTR: Dracarys 🔥 https://t.co/FszKFY7v0P,05/16/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/16/2019 23:57:32,rt princessbettr dracarys http co fszkfy7v0p
"RT @thronesfacts: Daenerys Targaryen: Queen of the Ashes

#GameofThrones https://t.co/nXCTeXVZfp",05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/17/2019 23:59:58,rt thronesfacts daenerys targaryen queen of the ash gameofthrones http co nxctexvzfp
"I hope one of the prequel series in development is called #KeepingUpWithTheTargaryens 
(Pretty sure there's already… https://t.co/oTWhJlRK61",05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.375,0.9444444444444444,05/17/2019 23:59:48,i hope one of the prequel series in development is called keepingupwiththetargaryens pretty sure there already http co otwhjlrk61
Just got @urbandecay Dracarys in the mail. Immediately tried it. It’s a super light stain but gives me just enough… https://t.co/OfcZIMI8G2,05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.3666666666666667,0.6833333333333333,05/17/2019 23:59:44,just got urbandecay dracarys in the mail immediately tried it it a super light stain but give me just enough http co ofczimi8g2
@RileyMcAtee did you compare the khaleesi to Sauron and Voldemort??? FOH. I like you but that was a dumb take @ringer @netw3rk,05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.375,0.5,05/17/2019 23:59:44,rileymcatee did you compare the khaleesi to sauron and voldemort foh like you but that wa dumb take ringer netw3rk
"RT @thronesfacts: Daenerys Targaryen: Queen of the Ashes

#GameofThrones https://t.co/nXCTeXVZfp",05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/17/2019 23:59:43,rt thronesfacts daenerys targaryen queen of the ash gameofthrones http co nxctexvzfp
"RT @thronesfacts: Daenerys Targaryen: Queen of the Ashes

#GameofThrones https://t.co/nXCTeXVZfp",05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/17/2019 23:59:28,rt thronesfacts daenerys targaryen queen of the ash gameofthrones http co nxctexvzfp
"RT @thronesfacts: Daenerys Targaryen: Queen of the Ashes

#GameofThrones https://t.co/nXCTeXVZfp",05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/17/2019 23:59:27,rt thronesfacts daenerys targaryen queen of the ash gameofthrones http co nxctexvzfp
"RT @thronesfacts: Daenerys Targaryen: Queen of the Ashes

#GameofThrones https://t.co/nXCTeXVZfp",05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/17/2019 23:59:22,rt thronesfacts daenerys targaryen queen of the ash gameofthrones http co nxctexvzfp
"RT @JrPauloo_: Dracarys
#ImpeachmentBolsonaro #got #Dracarys #Brazilian #brazil https://t.co/rfmkQL6t8h",05/17/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/17/2019 23:59:07,rt jrpauloo_ dracarys impeachmentbolsonaro got dracarys brazilian brazil http co rfmkql6t8h
