text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
RT @PAYatten_TiON: theon greyjoy had the best character development don’t @ me,05/14/2019,Theo Greyjoy,Pos,1.0,0.3,05/14/2019 07:13:10,rt payatten_tion theon greyjoy had the best character development don me
"Good guy deaths in battle:

Vs Cersei: 
1. Sandor Clegane and uh.. that's it.

Vs Night King
1. Theon Greyjoy
2. Jo… https://t.co/wUvQ10YkqP",05/14/2019,Theo Greyjoy,Pos,0.7,0.6000000000000001,05/14/2019 07:11:02,good guy death in battle v cersei 1 sandor clegane and uh that it v night king 1 theon greyjoy 2 jo http co wuvq10ykqp
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 07:08:19,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
(GoT) Theon Greyjoy || Home https://t.co/jipxqERPXO via @YouTube,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 06:59:19,got theon greyjoy home http co jipxqerpxo via youtube
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:59:06,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
Theon Greyjoy is one of the most fully realised characters on Game of Thrones. His story broke my heart more than any other.,05/14/2019,Theo Greyjoy,Pos,0.11875,0.44375,05/14/2019 06:54:42,theon greyjoy is one of the most fully realised character on game of throne his story broke my heart more than any other
"S8E3
Bran : Theon Greyjoy, you're a good man

S8E5
Arya : Sandor, Thank you

S8E6
Daenaerys: Goodbye all, DRACARYS !",05/14/2019,Theo Greyjoy,Pos,0.875,0.6000000000000001,05/14/2019 06:52:29,s8e3 bran theon greyjoy you re good man s8e5 arya sandor thank you s8e6 daenaerys goodbye all dracarys
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:29:44,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:28:09,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:27:41,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:26:26,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:24:17,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
RT @Ungapants: The Prince / Theon Greyjoy #GameofThrones https://t.co/YgbxKXTycu,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 06:24:15,rt ungapants the prince theon greyjoy gameofthrones http co ygbxkxtycu
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:18:01,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @Deji_Vu: Too many loose ends that cannot be tied up in the last episode...Purpose of Bran, Where are the Second Sons, Whats happening i…",05/14/2019,Theo Greyjoy,Pos,0.10576923076923077,0.20897435897435895,05/14/2019 06:13:52,rt deji_vu too many loose end that cannot be tied up in the last episode purpose of bran where are the second son whats happening
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:11:50,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @SDelArts: ‘... it always seemed like there was an impossible choice I had to make. Stark or Greyjoy.’ 😭

I like drawing Theon. Interest…",05/14/2019,Theo Greyjoy,Neg,-0.43333333333333335,0.8,05/14/2019 06:10:54,rt sdelarts it always seemed like there wa an impossible choice had to make stark or greyjoy like drawing theon interest
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 06:05:14,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @Deji_Vu: Too many loose ends that cannot be tied up in the last episode...Purpose of Bran, Where are the Second Sons, Whats happening i…",05/14/2019,Theo Greyjoy,Pos,0.10576923076923077,0.20897435897435895,05/14/2019 06:04:44,rt deji_vu too many loose end that cannot be tied up in the last episode purpose of bran where are the second son whats happening
All she had to do was be vile as shit for 8 seasons. Theon Greyjoy and Grey Worm did much better https://t.co/F9Me2W0nZq,05/14/2019,Theo Greyjoy,Pos,0.08333333333333333,0.4666666666666666,05/14/2019 05:57:05,all she had to do wa be vile a shit for 8 season theon greyjoy and grey worm did much better http co f9me2w0nzq
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:56:23,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
@HinobrosaM @manchaboy Theon Greyjoy sucks the Night King off to completion - giving him the most intense orgasm of… https://t.co/tbpvsP81cT,05/14/2019,Theo Greyjoy,Pos,0.13333333333333333,0.6,05/14/2019 05:47:28,hinobrosam manchaboy theon greyjoy suck the night king off to completion giving him the most intense orgasm of http co tbpvsp81ct
RT @Ungapants: The Prince / Theon Greyjoy #GameofThrones https://t.co/YgbxKXTycu,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 05:47:15,rt ungapants the prince theon greyjoy gameofthrones http co ygbxkxtycu
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:45:30,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
@AmeliaLKD This is Theon Greyjoy erasure,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 05:45:28,amelialkd this is theon greyjoy erasure
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:38:47,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @Deji_Vu: Too many loose ends that cannot be tied up in the last episode...Purpose of Bran, Where are the Second Sons, Whats happening i…",05/14/2019,Theo Greyjoy,Pos,0.10576923076923077,0.20897435897435895,05/14/2019 05:30:26,rt deji_vu too many loose end that cannot be tied up in the last episode purpose of bran where are the second son whats happening
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:28:24,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:25:59,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:25:22,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:25:03,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:23:23,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
RT @gotactivity: Sophie Turner talking about Sansa’s farewell to Theon Greyjoy #GameofThrones https://t.co/jNRjkeaz1x,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 05:19:57,rt gotactivity sophie turner talking about sansa farewell to theon greyjoy gameofthrones http co jnrjkeaz1x
"RT @SeanDxve: From not giving a fuck about him, to hating him, to enjoying him being tortured, to pitying him, to forgiving him, to liking…",05/14/2019,Theo Greyjoy,Pos,0.04999999999999999,0.6,05/14/2019 05:18:47,rt seandxve from not giving fuck about him to hating him to enjoying him being tortured to pitying him to forgiving him to liking
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:14:57,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 05:07:02,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
ok but who is this person protecting Theon Greyjoy? he’s cute. https://t.co/vZfnzZOWNm,05/14/2019,Theo Greyjoy,Pos,0.5,0.75,05/14/2019 05:00:36,ok but who is this person protecting theon greyjoy he cute http co vzfnzzownm
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:58:51,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:57:13,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:47:16,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @JoshTheFiend: Err not exactly, Alfie Allen as Theon Greyjoy, then as Reek, then as reek-theon, then as Theon Stark. Best performance ev…",05/14/2019,Theo Greyjoy,Pos,0.225,0.3833333333333333,05/14/2019 04:39:55,rt joshthefiend err not exactly alfie allen a theon greyjoy then a reek then a reek theon then a theon stark best performance ev
going ✈ theon greyjoy https://t.co/qTuXXLEAJC,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 04:39:47,going theon greyjoy http co qtuxxleajc
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:39:31,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:33:40,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:27:21,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
theon greyjoy is jon snow's parent,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 04:18:55,theon greyjoy is jon snow parent
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:16:30,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:11:40,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:04:53,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:01:51,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 04:00:49,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:58:08,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:58:03,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:57:09,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:52:39,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:50:58,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:49:32,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"FUCK

And I cannot stress this enough

Theon Greyjoy",05/14/2019,Theo Greyjoy,Neg,-0.2,0.55,05/14/2019 03:47:56,fuck and cannot stress this enough theon greyjoy
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:46:56,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
Watching John Wick and fucking Theon Greyjoy is in it... I CANT ESCAPE GAME OF DECLINE https://t.co/skAYxEYKYk,05/14/2019,Theo Greyjoy,Neg,-0.5,0.6000000000000001,05/14/2019 03:43:48,watching john wick and fucking theon greyjoy is in it cant escape game of decline http co skayxeykyk
"So you mean to tell me that after months? years maybe? of extreme physical/mental torture and brainwashing, barely… https://t.co/lbqOw0cAbh",05/14/2019,Theo Greyjoy,Neg,-0.21875,0.84375,05/14/2019 03:39:02,so you mean to tell me that after month year maybe of extreme physical mental torture and brainwashing barely http co lbqow0cabh
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:36:20,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:35:48,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @tveongreyjoy: «Gods help you Theon Greyjoy, now you are truly lost»
Ser Rodrik 2x06

«You are a good man, thank you.»
Bran 8x03

#gameo…",05/14/2019,Theo Greyjoy,Pos,0.7,0.6000000000000001,05/14/2019 03:34:41,rt tveongreyjoy god help you theon greyjoy now you are truly lost ser rodrik 2x06 you are good man thank you bran 8x03 gameo
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:34:32,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
RT @SydneeWhitacre: thinking about how alfie allen never got a single emmy nom for playing theon greyjoy https://t.co/PWQ0OmM7a4,05/14/2019,Theo Greyjoy,Neg,-0.07142857142857142,0.21428571428571427,05/14/2019 03:33:59,rt sydneewhitacre thinking about how alfie allen never got single emmy nom for playing theon greyjoy http co pwq0omm7a4
Theon Greyjoy had a closure. I hope Yara has one too. Not just to be forgotten like that.,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 03:31:04,theon greyjoy had closure hope yara ha one too not just to be forgotten like that
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:26:58,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:25:44,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:25:05,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
RT @DerekMilman: So @DanaMeleBooks insisted I tweet this #GameofThrones trivia about #TheonGreyjoy. He is played by Alfie Allen. His sister…,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 03:25:02,rt derekmilman so danamelebooks insisted tweet this gameofthrones trivia about theongreyjoy he is played by alfie allen his sister
RT @DerekMilman: So @DanaMeleBooks insisted I tweet this #GameofThrones trivia about #TheonGreyjoy. He is played by Alfie Allen. His sister…,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 03:21:36,rt derekmilman so danamelebooks insisted tweet this gameofthrones trivia about theongreyjoy he is played by alfie allen his sister
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:20:50,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
So @DanaMeleBooks insisted I tweet this #GameofThrones trivia about #TheonGreyjoy. He is played by Alfie Allen. His… https://t.co/mPogmwaO7i,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 03:18:25,so danamelebooks insisted tweet this gameofthrones trivia about theongreyjoy he is played by alfie allen his http co mpogmwao7i
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:14:44,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:13:20,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:06:44,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:06:31,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:05:58,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
@StevieNicks can you pls call me i need you to bring theon greyjoy back to life,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 03:04:58,stevienicks can you pls call me need you to bring theon greyjoy back to life
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 03:03:13,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
Is Theon Greyjoy in John Wick?,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 02:59:21,is theon greyjoy in john wick
"RT @GameOfThrones: Pledge your allegiance:
#Daenerys
#JonSnow
#CerseiLannister
#AryaStark
#JaimeLannister
#TyrionLannister
#SansaStark
#Bra…",05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 02:55:33,rt gameofthrones pledge your allegiance daenerys jonsnow cerseilannister aryastark jaimelannister tyrionlannister sansastark bra
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 02:52:15,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 02:49:56,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
#JonSnow #AryaStark #TheHound #TyrionLannister #Daenerys #GameofThrones #JaimeLannister #CerseiLannister #Varys… https://t.co/baWAxKKEiA,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 02:48:32,jonsnow aryastark thehound tyrionlannister daenerys gameofthrones jaimelannister cerseilannister varys http co bawaxkkeia
RT @SonnyBunch: imagine naming your son after theon greyjoy https://t.co/LzGKkfIIq6,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 02:47:36,rt sonnybunch imagine naming your son after theon greyjoy http co lzgkkfiiq6
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 02:43:38,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 02:39:32,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
RT @SonnyBunch: imagine naming your son after theon greyjoy https://t.co/LzGKkfIIq6,05/14/2019,Theo Greyjoy,Neu,0.0,0.0,05/14/2019 02:38:42,rt sonnybunch imagine naming your son after theon greyjoy http co lzgkkfiiq6
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 02:36:02,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
"RT @MrFilmkritik: Shoutout to Theon Greyjoy for being possibly the only character with a redemption arc TO DIE WITH HIS ARC INTACT.
#Gameof…",05/14/2019,Theo Greyjoy,Neu,0.0,1.0,05/14/2019 02:35:52,rt mrfilmkritik shoutout to theon greyjoy for being possibly the only character with redemption arc to die with his arc intact gameof
