text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
@skyatlantic Easy bran stark to sit on the iron throne and Danny to die by John and jihnbyo take the black so he do… https://t.co/FeJzWRhaMb,05/18/2019,Bran Stark,Pos,0.022222222222222227,0.6222222222222222,05/18/2019 22:24:53,skyatlantic easy bran stark to sit on the iron throne and danny to die by john and jihnbyo take the black so he do http co fejzwrhamb
@ninananass @halopemaxine Sah on dirait bran stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 22:21:16,ninananass halopemaxine sah on dirait bran stark
@SheCarriesOn dw after tomorrow we never have to see or think about bran stark ever again,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 22:20:55,shecarrieson dw after tomorrow we never have to see or think about bran stark ever again
"🍿📺🍿 NEW VIDEO 🍿📺🍿

Game Of Thrones: Fixing Season 8 | How To Fix Those Character Arcs

I make #GameOfThrones great… https://t.co/YKpEIS0Z6R",05/18/2019,Bran Stark,Neg,-0.13181818181818183,0.42727272727272725,05/18/2019 22:18:40,new video game of throne fixing season 8 how to fix those character arc make gameofthrones great http co ykpeis0z6r
@kingzofkingz89 @noobde It ended last season for me... I cannot call this garbage cannon. Like you explain to me wh… https://t.co/EiEP5CsPRE,05/18/2019,Bran Stark,Neu,0.0,0.06666666666666667,05/18/2019 22:10:57,kingzofkingz89 noobde it ended last season for me cannot call this garbage cannon like you explain to me wh http co eiep5cspre
Finale! #GOT #BranStark #GameOfThrones #GameofThrones Spoiler #GameofThones #gameofthrone #GameofThronesSeason8… https://t.co/RSQWMOcbp9,05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 22:10:40,finale got branstark gameofthrones gameofthrones spoiler gameofthones gameofthrone gameofthronesseason8 http co rsqwmocbp9
@StellaArtoisBr_ Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 22:07:07,stellaartoisbr_ bran stark
RT @PiratePartyINT: The #MuellerReport and How @CrowdStrike AND @FireEye came up short. 1st DNC hack occurred way before the leak. DNC reje…,05/18/2019,Bran Stark,Neu,0.0,0.3,05/18/2019 22:06:37,rt piratepartyint the muellerreport and how crowdstrike and fireeye came up short 1st dnc hack occurred way before the leak dnc reje
"RT @ringer: Descending into madness, #Daenerys mounted Drogon and turned the capital of Westeros into ash, in the process killing thousands…",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 22:03:25,rt ringer descending into madness daenerys mounted drogon and turned the capital of westeros into ash in the process killing thousand
RT @jpbrammer: Jaime Lannister before he threw Bran Stark out the window for catching him with Cersei https://t.co/G07CpPEidz,05/18/2019,Bran Stark,Pos,0.19999999999999998,0.75,05/18/2019 22:01:22,rt jpbrammer jaime lannister before he threw bran stark out the window for catching him with cersei http co g07cppeidz
Do you care if I decide not draw Bran Stark and instead do literally anything else?,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 21:56:23,do you care if decide not draw bran stark and instead do literally anything else
RT @jpbrammer: Jaime Lannister before he threw Bran Stark out the window for catching him with Cersei https://t.co/G07CpPEidz,05/18/2019,Bran Stark,Pos,0.19999999999999998,0.75,05/18/2019 21:53:01,rt jpbrammer jaime lannister before he threw bran stark out the window for catching him with cersei http co g07cppeidz
Just finished season 2 of Game of Thrones....just can't help to think there would have been such less trouble if Br… https://t.co/Ti1qYT68SU,05/18/2019,Bran Stark,Neg,-0.19166666666666665,0.2916666666666667,05/18/2019 21:51:05,just finished season 2 of game of throne just can help to think there would have been such le trouble if br http co ti1qyt68su
"RT @ringer: Descending into madness, #Daenerys mounted Drogon and turned the capital of Westeros into ash, in the process killing thousands…",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 21:50:40,rt ringer descending into madness daenerys mounted drogon and turned the capital of westeros into ash in the process killing thousand
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/18/2019,Bran Stark,Neg,-0.26666666666666666,0.55,05/18/2019 21:49:10,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
@MicaelaLibson Sos Bran Stark.,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 21:47:48,micaelalibson so bran stark
My guy. If they sit bran Stark AKA The 3 Eyed Raven on the throne. After half assing his entire existence I will ri… https://t.co/CbkYokFa9b,05/18/2019,Bran Stark,Neg,-0.12222222222222223,0.46388888888888885,05/18/2019 21:46:24,my guy if they sit bran stark aka the 3 eyed raven on the throne after half assing his entire existence will ri http co cbkyokfa9b
@iNabberTV @JeffreeStar bran stark calling it now,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 21:37:50,inabbertv jeffreestar bran stark calling it now
"RT @stormbornjedi: jaime:

bran:

jaime: *kill bill sirens*

#GameofThrones #ForTheThrone #BranStark #JaimeLannister https://t.co/vwhtNbuX1B",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 21:35:54,rt stormbornjedi jaime bran jaime kill bill siren gameofthrones forthethrone branstark jaimelannister http co vwhtnbux1b
@Aleucine @LunesSeriefilos @ociopalabras @KrTles @RavenHeartWeb @JuegoDeTronosTM @LaHenryteca @idolosolvidados @elrincontv Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 21:35:20,aleucine lunesseriefilos ociopalabras krtles ravenheartweb juegodetronostm lahenryteca idolosolvidados elrincontv bran stark
"RT @daMovieDude: In S1E1, Jamie Lannister pushes Bran Stark out a window. This is subtle foreshadowing for S8E5, where eight seasons of Jam…",05/18/2019,Bran Stark,Neg,-0.26666666666666666,0.55,05/18/2019 21:31:12,rt damoviedude in s1e1 jamie lannister push bran stark out window this is subtle foreshadowing for s8e5 where eight season of jam
"Tati=Jon Snow

James= Daenerys Targaryen

Jeffree Star= The Night King

Gabriel Zamora= Cersei Lannister

Shane Daw… https://t.co/lpr4aa2dHU",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 21:30:49,tati jon snow james daenerys targaryen jeffree star the night king gabriel zamora cersei lannister shane daw http co lpr4aa2dhu
@TheyCallMeAStud @CBSNews “Dany sort of forgot about the iron fleet”. The dumbing down of Tyrion. The complete wast… https://t.co/OreLZ05Saf,05/18/2019,Bran Stark,Neg,-0.02777777777777779,0.34444444444444444,05/18/2019 21:29:25,theycallmeastud cbsnews dany sort of forgot about the iron fleet the dumbing down of tyrion the complete wast http co orelz05saf
mtlb Bran Stark as king? hadd ho gae hai bc,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 21:24:49,mtlb bran stark a king hadd ho gae hai bc
@SkyNewsBreak Bran Stark is reading it from the Iron Throne with Farage as littlefinger,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 21:20:40,skynewsbreak bran stark is reading it from the iron throne with farage a littlefinger
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/18/2019,Bran Stark,Neg,-0.26666666666666666,0.55,05/18/2019 21:20:31,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"Also, prediction: Bran’s not done warging. That is all. #GameofThrones #BranStark https://t.co/AEhNQdJyAB",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 21:16:13,also prediction bran not done warging that is all gameofthrones branstark http co aehnqdjyab
Little Bran Stark won't even warg into Drogon to stop a war crime! Hearing he sat around like a dog the whole time.… https://t.co/25LULCw5j5,05/18/2019,Bran Stark,Neg,-0.07916666666666666,0.5,05/18/2019 21:12:40,little bran stark won even warg into drogon to stop war crime hearing he sat around like dog the whole time http co 25lulcw5j5
@Farmarato King Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 21:12:01,farmarato king bran stark
Bran Stark and The Final Shocking Twist | Game of Thrones Finale Theory https://t.co/MHSOvI7EKc via @YouTube,05/18/2019,Bran Stark,Neg,-0.4,0.75,05/18/2019 21:04:55,bran stark and the final shocking twist game of throne finale theory http co mhsovi7ekc via youtube
RT @PiratePartyINT: The #MuellerReport and How @CrowdStrike AND @FireEye came up short. 1st DNC hack occurred way before the leak. DNC reje…,05/18/2019,Bran Stark,Neu,0.0,0.3,05/18/2019 21:02:56,rt piratepartyint the muellerreport and how crowdstrike and fireeye came up short 1st dnc hack occurred way before the leak dnc reje
Casual night and I just saw Bran Stark,05/18/2019,Bran Stark,Neg,-0.3500000000000001,0.7333333333333334,05/18/2019 20:57:00,casual night and just saw bran stark
@ffzsliam @T10i_ Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 20:55:53,ffzsliam t10i_ bran stark
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/18/2019,Bran Stark,Neg,-0.26666666666666666,0.55,05/18/2019 20:51:29,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"I think this hits it quite on the spot.

#GameOfThrones #GoT #Season8 #JonSnow #Dany #AryaStark #Tyrion #BranStark… https://t.co/3zAnxNgb1U",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 20:50:56,i think this hit it quite on the spot gameofthrones got season8 jonsnow dany aryastark tyrion branstark http co 3zanxngb1u
@Vip_Raghuvaran @ashok_dammu Haha Bran Stark of AP mass,05/18/2019,Bran Stark,Neu,0.0,0.44999999999999996,05/18/2019 20:47:04,vip_raghuvaran ashok_dammu haha bran stark of ap mass
@NescafeAfrica BRAN STARK,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 20:44:41,nescafeafrica bran stark
@ANI @Kanatunga Bran Stark moment 😃,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 20:43:48,ani kanatunga bran stark moment
@iamjaiyeer Raven maybe. Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 20:43:12,iamjaiyeer raven maybe bran stark
Since last 2 seasons I always thought Bran Stark would have his Big moment being the Three eyed raven but the showr… https://t.co/nV6b4LPeKv,05/18/2019,Bran Stark,Neg,-0.06666666666666667,0.25555555555555554,05/18/2019 20:40:46,since last 2 season always thought bran stark would have his big moment being the three eyed raven but the showr http co nv6b4lpekv
@seth_gor Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 20:40:25,seth_gor bran stark
RT @MoonPrincess989: Who is going to win the #IronThrone ? Last predictions? @GameOfThrones #ForTheThrone #motherofdragons #DaenerysTargary…,05/18/2019,Bran Stark,Pos,0.4,0.23333333333333334,05/18/2019 20:36:25,rt moonprincess989 who is going to win the ironthrone last prediction gameofthrones forthethrone motherofdragons daenerystargary
"I just took bets from everyone in the cul de sac about who ends up on the throne tomorrow night.  
But I think it's… https://t.co/RVzaUwItMq",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 20:33:15,i just took bet from everyone in the cul de sac about who end up on the throne tomorrow night but think it http co rvzauwitmq
"@GameOfThrones Let me guess, Jon kills Dany, Bran ends up king? Even tho he said he could nev be royalty (paraphras… https://t.co/OrHcA7tGr1",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 20:22:09,gameofthrones let me guess jon kill dany bran end up king even tho he said he could nev be royalty paraphras http co orhca7tgr1
Leaked Information Of The Final Episode Of #GameOfThrones ... IT IS NOT GONNA END WELL AND IT IS VERY VERY TWISTED… https://t.co/U4dbIhvPCY,05/18/2019,Bran Stark,Pos,0.13,0.6950000000000001,05/18/2019 20:21:38,leaked information of the final episode of gameofthrones it is not gonna end well and it is very very twisted http co u4dbihvpcy
RT @EdwinRuben16: Bran Stark @SomosElComercio https://t.co/3mRX1V9g04,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 20:17:46,rt edwinruben16 bran stark somoselcomercio http co 3mrx1v9g04
RT @jpbrammer: Jaime Lannister before he threw Bran Stark out the window for catching him with Cersei https://t.co/G07CpPEidz,05/18/2019,Bran Stark,Pos,0.19999999999999998,0.75,05/18/2019 20:15:24,rt jpbrammer jaime lannister before he threw bran stark out the window for catching him with cersei http co g07cppeidz
Did Bran Warg Into Drogon? Is Bran Stark Evil and Daeny Wrongfully Accused? https://t.co/LIpqlk3YNz via @YouTube #bhfyp #motherofdragons,05/18/2019,Bran Stark,Neg,-0.6,0.8,05/18/2019 20:12:46,did bran warg into drogon is bran stark evil and daeny wrongfully accused http co lipqlk3ynz via youtube bhfyp motherofdragons
RT @jpbrammer: Jaime Lannister before he threw Bran Stark out the window for catching him with Cersei https://t.co/G07CpPEidz,05/18/2019,Bran Stark,Pos,0.19999999999999998,0.75,05/18/2019 20:08:55,rt jpbrammer jaime lannister before he threw bran stark out the window for catching him with cersei http co g07cppeidz
@Nadjib__FCB Bran stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 20:02:55,nadjib__fcb bran stark
@mrssnaplegs @scottmox Bran Stark running close with his creepy ballad “I see your past and future yet don’t tell anyone”,05/18/2019,Bran Stark,Neg,-0.2375,0.49375,05/18/2019 19:59:54,mrssnaplegs scottmox bran stark running close with his creepy ballad see your past and future yet don tell anyone
That Slovenia performance was Bran Stark level creepy #Eurovision,05/18/2019,Bran Stark,Neg,-0.35,0.8,05/18/2019 19:59:44,that slovenia performance wa bran stark level creepy eurovision
@Farmarato Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:53:33,farmarato bran stark
"RT @NerdTripoficial: The Winter is Coming!
#nerdtripnews #arena #gameofthrones #daenerystargaryen #jonsnow #cerseilannister #jaimelannister…",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 19:51:56,rt nerdtripoficial the winter is coming nerdtripnews arena gameofthrones daenerystargaryen jonsnow cerseilannister jaimelannister
Bran stark https://t.co/Batp74GzCR,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:51:21,bran stark http co batp74gzcr
@seamusdever Bran Stark was helping with the ladder #GOT,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:45:01,seamusdever bran stark wa helping with the ladder got
"If Bran Stark sits on the iron throne after everything, I’m a suicide risk",05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:44:23,if bran stark sits on the iron throne after everything m suicide risk
#dnk Bran Stark helping with the ladder,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:41:30,dnk bran stark helping with the ladder
"8. Jon takes the Black again for killing Dany.
9. Tyrion sits with the council with Sam, Davos, Bronn to vote who's… https://t.co/OML6ofH2EW",05/18/2019,Bran Stark,Neg,-0.16666666666666666,0.43333333333333335,05/18/2019 19:40:01,8 jon take the black again for killing dany 9 tyrion sits with the council with sam davos bronn to vote who http co oml6ofh2ew
"Bran Stark ends up on the Iron Throne!? You got to me kidding me!!! I rather the ""Mad Queen."" burn down the whole c… https://t.co/WBAx0dQCrA",05/18/2019,Bran Stark,Neg,-0.26720920138888893,0.5722222222222223,05/18/2019 19:36:04,bran stark end up on the iron throne you got to me kidding me rather the mad queen burn down the whole http co wbax0dqcra
@_Joshuah1 bran stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:35:26,_joshuah1 bran stark
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/18/2019,Bran Stark,Neg,-0.26666666666666666,0.55,05/18/2019 19:31:35,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
"Face a dragon🐉 or face a White Walker❄️?
#got8 #gameofthrones
#iainglen #jorahmormont #branstark #conlethhill… https://t.co/7q39ptvszb",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 19:29:36,face dragon or face white walker got8 gameofthrones iainglen jorahmormont branstark conlethhill http co 7q39ptvszb
"None.. 

Bran Stark will https://t.co/8KDVhCDULu",05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:25:31,none bran stark will http co 8kdvhcdulu
"The Winter is Coming!
#nerdtripnews #arena #gameofthrones #daenerystargaryen #jonsnow #cerseilannister… https://t.co/6KIX53J5oc",05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 19:24:17,the winter is coming nerdtripnews arena gameofthrones daenerystargaryen jonsnow cerseilannister http co 6kix53j5oc
RT @jpbrammer: Jaime Lannister before he threw Bran Stark out the window for catching him with Cersei https://t.co/G07CpPEidz,05/18/2019,Bran Stark,Pos,0.19999999999999998,0.75,05/18/2019 19:20:10,rt jpbrammer jaime lannister before he threw bran stark out the window for catching him with cersei http co g07cppeidz
"That was #BranStark wargin’ into that pale horse there, wasn’t it #AryaStark? Otherwise there’s some pretty unlikel… https://t.co/3u1vSkf1xm",05/18/2019,Bran Stark,Pos,0.020000000000000004,0.59,05/18/2019 19:20:06,that wa branstark wargin into that pale horse there wasn it aryastark otherwise there some pretty unlikel http co 3u1vskf1xm
RT @ELoures: Why does the king of the night want to kill Bran? Why does not Bran reveal everything he knows?  Why? Why? Whyyyyyy? #BranStar…,05/18/2019,Bran Stark,Neu,0.0,0.0,05/18/2019 19:16:24,rt eloures why doe the king of the night want to kill bran why doe not bran reveal everything he know why why whyyyyyy branstar
@Farmarato Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:12:48,farmarato bran stark
"RT @TheKingIsh_: In S1E1, Jaime Lannister pushes Bran Stark out of a window. This is subtle foreshadowing by David Benioff and Dan Weiss fo…",05/18/2019,Bran Stark,Neg,-0.26666666666666666,0.55,05/18/2019 19:12:30,rt thekingish_ in s1e1 jaime lannister push bran stark out of window this is subtle foreshadowing by david benioff and dan wei fo
RT @PiratePartyINT: The #MuellerReport and How @CrowdStrike AND @FireEye came up short. 1st DNC hack occurred way before the leak. DNC reje…,05/18/2019,Bran Stark,Neu,0.0,0.3,05/18/2019 19:11:43,rt piratepartyint the muellerreport and how crowdstrike and fireeye came up short 1st dnc hack occurred way before the leak dnc reje
@MovistarEC Bran Stark,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:10:35,movistarec bran stark
Theon Greyjoy went from stealing John Wick’s car to saving Bran Stark’s life... that my friends is what we call character development,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:10:15,theon greyjoy went from stealing john wick car to saving bran stark life that my friend is what we call character development
RT @PiratePartyINT: The #MuellerReport and How @CrowdStrike AND @FireEye came up short. 1st DNC hack occurred way before the leak. DNC reje…,05/18/2019,Bran Stark,Neu,0.0,0.3,05/18/2019 19:09:37,rt piratepartyint the muellerreport and how crowdstrike and fireeye came up short 1st dnc hack occurred way before the leak dnc reje
"Jon Snow
Bran Stark (Ejderya warglıycaz)
Tyrion Lannister
Arya Stark
Tormund Giantsbane https://t.co/OlcBCu0WYB",05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:08:44,jon snow bran stark ejderya warglıycaz tyrion lannister arya stark tormund giantsbane http co olcbcu0wyb
RT @MoonPrincess989: Who is going to win the #IronThrone ? Last predictions? @GameOfThrones #ForTheThrone #motherofdragons #DaenerysTargary…,05/18/2019,Bran Stark,Pos,0.4,0.23333333333333334,05/18/2019 19:07:00,rt moonprincess989 who is going to win the ironthrone last prediction gameofthrones forthethrone motherofdragons daenerystargary
@skyatlantic Bran Stark. Jon Snow will kill Dany.,05/18/2019,Bran Stark,Neg,-0.2,0.6,05/18/2019 19:05:28,skyatlantic bran stark jon snow will kill dany
