text,date,char,sentiment,polarity,subjectivity,timestamp,Preprocess
"RT @Caith_Sith: ""DRACARYS"" #Eurovision2019 https://t.co/Owzd6oLzSj",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:31:48,rt caith_sith dracarys eurovision2019 http co owzd6olzsj
RT @apiecebyguy: Jon Snow training for Daenerys Targaryen https://t.co/Zg7xvENnlr,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:31:34,rt apiecebyguy jon snow training for daenerys targaryen http co zg7xvennlr
"RT @Caith_Sith: ""DRACARYS"" #Eurovision2019 https://t.co/Owzd6oLzSj",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:31:31,rt caith_sith dracarys eurovision2019 http co owzd6olzsj
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/Zfa0GNv7ct",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:20,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co zfa0gnv7ct
My dad was always right about Khaleesi.,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.2857142857142857,0.5357142857142857,05/18/2019 19:31:19,my dad wa always right about khaleesi
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/7LPBPpkjji",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:18,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co 7lpbppkjji
"RT @theseantcollins: I wrote about Daenerys Targaryen's ""The Ring is mine"" moment for @vulture. https://t.co/mrZyJ1fZYU",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:31:17,rt theseantcollins wrote about daenerys targaryen the ring is mine moment for vulture http co mrzyj1fzyu
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/QEs41zJsGQ",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:14,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co qes41zjsgq
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/e1jeOtELM3",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:11,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co e1jeotelm3
"RT @Xbox: Dracarys.

RT for a chance to win a Targaryen Xbox One S All-Digital Edition console. Head to Facebook for a shot at the Night Ki…",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.8,0.4,05/18/2019 19:31:10,rt xbox dracarys rt for chance to win targaryen xbox one all digital edition console head to facebook for shot at the night ki
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/eQS68ruJMo",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:06,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co eqs68rujmo
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/WEBL3EWdDi",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:03,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co webl3ewddi
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/UdtGy2tv1b",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:01,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co udtgy2tv1b
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/sKO6X8c2Cr",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:31:00,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co sko6x8c2cr
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/60HHhiGwQi",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:30:58,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co 60hhhigwqi
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/GN6IMr6PYr",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:30:50,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co gn6imr6pyr
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/qfSG3IUxVj",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:30:49,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co qfsg3iuxvj
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/DAE18AErl9",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:30:49,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co dae18aerl9
"Notes on #GameOfThrones #S03 #E07 (4)
Khaleesi teaching intimidation 101
Love the animation of the dragons
Shae: 50… https://t.co/7XXvtJiXMB",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.5,0.6,05/18/2019 19:30:48,note on gameofthrones s03 e07 4 khaleesi teaching intimidation 101 love the animation of the dragon shae 50 http co 7xxvtjixmb
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/mEFDas1tXq",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:30:47,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co mefdas1txq
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/kLOJiexE6C",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:30:47,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co klojiexe6c
"Is your printer about to turn into a Game of Thrones dragon and go all ""Dracarys!"" Our video gives you the warning… https://t.co/b5eUe8DeGE",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.5,0.4,05/18/2019 19:30:46,is your printer about to turn into game of throne dragon and go all dracarys our video give you the warning http co b5eue8dege
@Cin_Khaleesi here's your word cloud ＼(^o^)／ (sponsored by https://t.co/zW213ftSN6 ) https://t.co/L7ahSR3LYY,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:30:45,cin_khaleesi here your word cloud sponsored by http co zw213ftsn6 http co l7ahsr3lyy
@eddygunners101 Thinking towards... After betnaija set my ticket on dracarys,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:30:43,eddygunners101 thinking towards after betnaija set my ticket on dracarys
Dracarys. #Eurovision,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:30:32,dracarys eurovision
RT @starkrings: jaime lannister charging at daenerys targaryen set to “old town road” https://t.co/F7J0ttIAm8,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.1,0.2,05/18/2019 19:30:27,rt starkrings jaime lannister charging at daenerys targaryen set to old town road http co f7j0ttiam8
"For those you who would be open to a less mainstream P.O.V...
#GameOfThrones    https://t.co/gmV3q7MHX2",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.08333333333333333,0.2833333333333333,05/18/2019 19:30:25,for those you who would be open to le mainstream o gameofthrones http co gmv3q7mhx2
RT @apiecebyguy: Jon Snow training for Daenerys Targaryen https://t.co/Zg7xvENnlr,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:30:24,rt apiecebyguy jon snow training for daenerys targaryen http co zg7xvennlr
"RT @rudebwoyc0: Me: “I’m really feeling this dude. He might make it somewhere.”
Me a week later:
https://t.co/tjI8wEJ1l1",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.1,0.1,05/18/2019 19:30:24,rt rudebwoyc0 me m really feeling this dude he might make it somewhere me week later http co tji8wej1l1
"Taylor Morgan of the House Goff, First of Her Name, the Sunburnt, Queen of the Chicken Nuggets, Khaleesi of the Gre… https://t.co/0r7ypRK8R8",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.175,0.6416666666666666,05/18/2019 19:30:22,taylor morgan of the house goff first of her name the sunburnt queen of the chicken nugget khaleesi of the gre http co 0r7yprk8r8
"RT @Caith_Sith: ""DRACARYS"" #Eurovision2019 https://t.co/Owzd6oLzSj",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:30:20,rt caith_sith dracarys eurovision2019 http co owzd6olzsj
Black-haired khaleesi &amp; a blond chick #DEU,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:30:10,black haired khaleesi amp blond chick deu
Dracarys!!! 🐲🔥🔥🔥 #GameofThrones https://t.co/KL8s108u6V,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:30:00,dracarys gameofthrones http co kl8s108u6v
RT @starkrings: jaime lannister charging at daenerys targaryen set to “old town road” https://t.co/F7J0ttIAm8,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.1,0.2,05/18/2019 19:29:50,rt starkrings jaime lannister charging at daenerys targaryen set to old town road http co f7j0ttiam8
Leadership Lessons from Game of Thrones. What’s your take? https://t.co/Ll8QBWbTZK #LeadershipMatters #GameOfThrones #Khaleesi #got,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neg,-0.4,0.4,05/18/2019 19:29:07,leadership lesson from game of throne what your take http co ll8qbwbtzk leadershipmatters gameofthrones khaleesi got
Dracarys https://t.co/b1JZggOjC1,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:28:59,dracarys http co b1jzggojc1
"RT @thronesfacts: Daenerys Targaryen: Queen of the Ashes

#GameofThrones https://t.co/nXCTeXVZfp",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:28:45,rt thronesfacts daenerys targaryen queen of the ash gameofthrones http co nxctexvzfp
"RT @thronesfacts: Daenerys Targaryen: Queen of the Ashes

#GameofThrones https://t.co/nXCTeXVZfp",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:28:36,rt thronesfacts daenerys targaryen queen of the ash gameofthrones http co nxctexvzfp
"RT @Xbox: Dracarys.

RT for a chance to win a Targaryen Xbox One S All-Digital Edition console. Head to Facebook for a shot at the Night Ki…",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.8,0.4,05/18/2019 19:28:36,rt xbox dracarys rt for chance to win targaryen xbox one all digital edition console head to facebook for shot at the night ki
"RT @Scrface87: So is Daenerys Targaryen dying tomorrow night? 

#Daenerys #GOT #GameOfThrones",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:28:35,rt scrface87 so is daenerys targaryen dying tomorrow night daenerys got gameofthrones
RT @trianimalgeorge: Always good to see friends at the Expo. Khaleesi is racked and ready to go #currentsituation #f2cnutrition #trianimals…,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.44999999999999996,0.55,05/18/2019 19:28:34,rt trianimalgeorge always good to see friend at the expo khaleesi is racked and ready to go currentsituation f2cnutrition trianimals
"RT @ElHuffPost: DRACARYS 

#EurovisionRTVE https://t.co/sxvlcEOBSS",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:28:16,rt elhuffpost dracarys eurovisionrtve http co sxvlceobss
RT @apiecebyguy: Jon Snow training for Daenerys Targaryen https://t.co/Zg7xvENnlr,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:27:53,rt apiecebyguy jon snow training for daenerys targaryen http co zg7xvennlr
This is cool @MarinaDiamandis https://t.co/UBHdEdiOgX #GameOfThrones #DaenerysTargaryen,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Pos,0.35,0.65,05/18/2019 19:27:49,this is cool marinadiamandis http co ubhdediogx gameofthrones daenerystargaryen
"RT @ElHuffPost: DRACARYS 

#EurovisionRTVE https://t.co/sxvlcEOBSS",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:27:47,rt elhuffpost dracarys eurovisionrtve http co sxvlceobss
@leollds Dracarys,05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:27:43,leollds dracarys
"RT @theseantcollins: I wrote about Daenerys Targaryen's ""The Ring is mine"" moment for @vulture. https://t.co/mrZyJ1fZYU",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:27:35,rt theseantcollins wrote about daenerys targaryen the ring is mine moment for vulture http co mrzyj1fzyu
"- The world: SISTER CANCELLED #ByeSister 
+ James Charles: Dracarys https://t.co/Dia7sFa2bI",05/18/2019,"#khaleesi OR #DaenerysTargaryen OR #Dracarys OR ""khaleesi"" OR ""Daenerys Targaryen"" OR ""Dracarys""",Neu,0.0,0.0,05/18/2019 19:27:28,the world sister cancelled byesister james charles dracarys http co dia7sfa2bi
